SpecimenID,ShouldProcessFurther,ImageID,ImageUrl,ImageS3Key,Species,Sex,AbdomenStatus,CapturedAt,ImageSubmittedAt,ImageUpdatedAt,SessionID,SessionFrontendID,SessionCollectorTitle,SessionCollectorName,SessionCollectionDate,SessionCollectionMethod,SessionSpecimenCondition,SessionNotes,SessionCreatedAt,SessionCompletedAt,SessionSubmittedAt,SessionUpdatedAt,SessionLatitude,SessionLongitude,SessionType,SessionCollectorLastTrainedOn,SessionHardwareID,SiteID,SiteDistrict,SiteSubCounty,SiteParish,SiteVillageName,SiteHouseNumber,SiteIsActive,SiteHealthCenter,ProgramID,ProgramName,ProgramCountry,DeviceID,DeviceModel,DeviceRegisteredAt,CaptureYear,CaptureMonth,CaptureYearMonth,CaptureQuarter,SpeciesGroup,IsFed,IsUnfed,DataQualityFlag
AAY224,False,7482,https://api.vectorcam.org/specimens/4878/images/7482,462da4c686a8cc5286c82f406db21df3,Mansonia,Female,Unfed,2025-12-03 06:18:29+00:00,2025-12-03 06:31:13+00:00,2025-12-03 06:33:52+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAY225,False,7483,https://api.vectorcam.org/specimens/4879/images/7483,7b15a9d2d3850da5b094207282af14ea,Mansonia,Female,Unfed,2025-12-03 06:18:53+00:00,2025-12-03 06:31:14+00:00,2025-12-03 06:34:00+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAY223,False,7481,https://api.vectorcam.org/specimens/4877/images/7481,7b1e7c8196439ec4cabc3f41431af77e,Mansonia,Female,Unfed,2025-12-03 06:18:09+00:00,2025-12-03 06:31:12+00:00,2025-12-03 06:33:45+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAY218,False,7479,https://api.vectorcam.org/specimens/4875/images/7479,e1f53ec99778987699a81aa9e0e022dc,Mansonia,Female,Unfed,2025-12-03 06:17:15+00:00,2025-12-03 06:31:11+00:00,2025-12-03 06:33:30+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAY222,False,7480,https://api.vectorcam.org/specimens/4876/images/7480,cdb0861d83161858ec10f4daca6b8728,Mansonia,Female,Unfed,2025-12-03 06:17:50+00:00,2025-12-03 06:31:11+00:00,2025-12-03 06:33:37+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAV217,False,7478,https://api.vectorcam.org/specimens/4874/images/7478,ece9088b4247308e96c805305037c848,Mansonia,Female,Gravid,2025-12-03 06:16:49+00:00,2025-12-03 06:31:10+00:00,2025-12-03 06:33:23+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,True,False,OK
AAY215,False,7477,https://api.vectorcam.org/specimens/4873/images/7477,27795f21bf62b6fa1814c316b7949431,Mansonia,Female,Unfed,2025-12-03 06:13:51+00:00,2025-12-03 06:31:09+00:00,2025-12-03 06:33:16+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAY213,False,7475,https://api.vectorcam.org/specimens/4871/images/7475,3a9138978e4a136ac8f0e5763028ce1b,Mansonia,Female,Gravid,2025-12-03 06:13:00+00:00,2025-12-03 06:31:08+00:00,2025-12-03 06:33:01+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,True,False,OK
AAY214,False,7476,https://api.vectorcam.org/specimens/4872/images/7476,4bc841de7982c399fa45542f0bcf653b,Culex,Female,Unfed,2025-12-03 06:13:25+00:00,2025-12-03 06:31:09+00:00,2025-12-03 06:33:09+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Culex (nuisance),False,True,OK
AAY212,False,7474,https://api.vectorcam.org/specimens/4870/images/7474,92314e2c01ce159d360e511ea3e7e495,Mansonia,Female,Fully Fed,2025-12-03 06:12:38+00:00,2025-12-03 06:31:07+00:00,2025-12-03 06:32:53+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,True,False,OK
AAY208,False,7473,https://api.vectorcam.org/specimens/4869/images/7473,2952ac64fb8b381d259cfa1b25e7f37b,Mansonia,Female,Unfed,2025-12-03 06:12:01+00:00,2025-12-03 06:31:06+00:00,2025-12-03 06:32:41+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAY207,False,7471,https://api.vectorcam.org/specimens/4868/images/7471,b0ec429b0834fc426f701442c2ebd046,Mansonia,Female,Unfed,2025-12-03 06:10:51+00:00,2025-12-03 06:31:05+00:00,2025-12-03 06:32:26+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAY207,False,7472,https://api.vectorcam.org/specimens/4868/images/7472,ba24a0754a09a9350c2626b9407f67c2,Mansonia,Female,Unfed,2025-12-03 06:11:22+00:00,2025-12-03 06:31:06+00:00,2025-12-03 06:32:33+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAY205,False,7469,https://api.vectorcam.org/specimens/4866/images/7469,b3f9b97e218176cd1e33a3e7d10049e9,Mansonia,Female,Unfed,2025-12-03 06:10:05+00:00,2025-12-03 06:31:04+00:00,2025-12-03 06:32:10+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAY206,False,7470,https://api.vectorcam.org/specimens/4867/images/7470,4dc86d754fa6145a04b1908331416389,Mansonia,Female,Unfed,2025-12-03 06:10:28+00:00,2025-12-03 06:31:05+00:00,2025-12-03 06:32:18+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAY204,False,7468,https://api.vectorcam.org/specimens/4865/images/7468,40ef2afb9ea2d95258b09b2459b4fceb,Mansonia,Female,Unfed,2025-12-03 06:09:06+00:00,2025-12-03 06:31:03+00:00,2025-12-03 06:32:02+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAY203,False,7466,https://api.vectorcam.org/specimens/4864/images/7466,4644ee1b41e2704805b6f4e8dc7aaf98,Mansonia,Female,Fully Fed,2025-12-03 06:07:24+00:00,2025-12-03 06:31:02+00:00,2025-12-03 06:31:45+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,True,False,OK
AAY203,False,7467,https://api.vectorcam.org/specimens/4864/images/7467,717d9c90d1d6ef7ff7823a2996f40291,Mansonia,Female,Unfed,2025-12-03 06:08:47+00:00,2025-12-03 06:31:03+00:00,2025-12-03 06:31:54+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAY202,False,7465,https://api.vectorcam.org/specimens/4863/images/7465,295817ec07c91011c632b0887764d2f6,Mansonia,Female,Unfed,2025-12-03 06:06:52+00:00,2025-12-03 06:31:02+00:00,2025-12-03 06:31:34+00:00,406,6b1bfd31-3bc2-4915-9903-d50d7d6c9b22,Village Health Team (VHT),Naigaga Mayimuna,2025-12-03 05:59:13+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:59:13+00:00,2025-12-03 06:30:59+00:00,2025-12-03 06:31:01+00:00,2025-12-03 06:31:01+00:00,0.388615,33.4539,SURVEILLANCE,2025-11-29T11:07:32.000Z,UG-MEL-015,63,Mayuge,Bukatube,Buyemba,Bukasero B,MBUBU040,True,Bukatube Health Centre III,1,National Malaria Elimination Division,Uganda,80,motorola moto g play (2021),2025-11-29T11:08:17.000Z,2025,12,2025-12,4,Other,False,True,OK
AAE201,False,7464,https://api.vectorcam.org/specimens/4862/images/7464,331605a2982e47ba56fb62afce36515b,Anopheles funestus,Male,Unknown,2025-12-03 06:18:29+00:00,2025-12-03 06:19:42+00:00,2025-12-03 06:19:58+00:00,405,38700b34-0059-4829-852b-c879ec197f40,Village Health Team (VHT),Atama Mansur,2025-12-03 04:34:46+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 04:34:46+00:00,2025-12-03 06:18:38+00:00,2025-12-03 06:19:41+00:00,2025-12-03 06:19:41+00:00,3.49484,31.0125,SURVEILLANCE,2025-11-29T21:00:00.000Z,UG-MEL-006,21,Koboko,Ludara,Longira,Akuluze,KLLA010,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,82,motorola moto g play (2021),2025-11-30T13:54:37.000Z,2025,12,2025-12,4,Anopheles funestus group,False,False,OK
AAE001,False,7463,https://api.vectorcam.org/specimens/4861/images/7463,de8dc8f807baa75169293915f426f7d6,Culex,Male,Unknown,2025-12-03 06:11:40+00:00,2025-12-03 06:12:28+00:00,2025-12-03 06:13:24+00:00,404,b7d546a2-a7c7-4e51-bf3b-dba00ecfa8d3,Village Health Team (VHT),Atama Mansur,2025-12-03 04:01:24+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 04:01:24+00:00,2025-12-03 06:11:47+00:00,2025-12-03 06:12:19+00:00,2025-12-03 06:12:19+00:00,3.49423,31.0099,SURVEILLANCE,2025-11-29T21:00:00.000Z,UG-MEL-006,20,Koboko,Ludara,Longira,Akuluze,KLLA009,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,82,motorola moto g play (2021),2025-11-30T13:54:37.000Z,2025,12,2025-12,4,Culex (nuisance),False,False,OK
AAV233,False,7462,https://api.vectorcam.org/specimens/4860/images/7462,9387046c18feaf8cf1e2f960173d23a6,Anopheles gambiae,Female,Fully Fed,2025-12-03 06:00:41+00:00,2025-12-03 06:11:56+00:00,2025-12-03 15:26:16+00:00,402,cd0f1998-f835-4790-9c37-9a219b828cf2,Village Health Team (VHT),Nakyambadde Jane,2025-12-03 05:35:16+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:35:16+00:00,2025-12-03 06:00:54+00:00,2025-12-03 06:01:47+00:00,2025-12-03 06:01:47+00:00,0.402221,33.6612,SURVEILLANCE,2025-11-29T11:11:52.000Z,UG-MEL-004,42,Mayuge,Bukabooli,Mayirinya,Nawandegeyi,MBKND081,True,Busira Health Centre II,1,National Malaria Elimination Division,Uganda,79,motorola moto g play (2021),2025-11-29T11:10:45.000Z,2025,12,2025-12,4,Anopheles gambiae complex,True,False,OK
AAV232,False,7461,https://api.vectorcam.org/specimens/4859/images/7461,05a9fe617a0d81450965c23df5368e34,Anopheles gambiae,Female,Gravid,2025-12-03 05:58:42+00:00,2025-12-03 06:11:49+00:00,2025-12-03 15:26:06+00:00,402,cd0f1998-f835-4790-9c37-9a219b828cf2,Village Health Team (VHT),Nakyambadde Jane,2025-12-03 05:35:16+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:35:16+00:00,2025-12-03 06:00:54+00:00,2025-12-03 06:01:47+00:00,2025-12-03 06:01:47+00:00,0.402221,33.6612,SURVEILLANCE,2025-11-29T11:11:52.000Z,UG-MEL-004,42,Mayuge,Bukabooli,Mayirinya,Nawandegeyi,MBKND081,True,Busira Health Centre II,1,National Malaria Elimination Division,Uganda,79,motorola moto g play (2021),2025-11-29T11:10:45.000Z,2025,12,2025-12,4,Anopheles gambiae complex,True,False,OK
AAV231,False,7460,https://api.vectorcam.org/specimens/4858/images/7460,a962cc13e68d891d7e3fdfe51f9509bf,Anopheles gambiae,Male,Unknown,2025-12-03 05:58:09+00:00,2025-12-03 06:11:46+00:00,2025-12-03 15:25:54+00:00,402,cd0f1998-f835-4790-9c37-9a219b828cf2,Village Health Team (VHT),Nakyambadde Jane,2025-12-03 05:35:16+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:35:16+00:00,2025-12-03 06:00:54+00:00,2025-12-03 06:01:47+00:00,2025-12-03 06:01:47+00:00,0.402221,33.6612,SURVEILLANCE,2025-11-29T11:11:52.000Z,UG-MEL-004,42,Mayuge,Bukabooli,Mayirinya,Nawandegeyi,MBKND081,True,Busira Health Centre II,1,National Malaria Elimination Division,Uganda,79,motorola moto g play (2021),2025-11-29T11:10:45.000Z,2025,12,2025-12,4,Anopheles gambiae complex,False,False,OK
AAV228,False,7459,https://api.vectorcam.org/specimens/4857/images/7459,2049dca8c72b5e66c5f265142a631481,Anopheles gambiae,Female,Unfed,2025-12-03 05:56:18+00:00,2025-12-03 06:11:43+00:00,2025-12-03 15:25:43+00:00,402,cd0f1998-f835-4790-9c37-9a219b828cf2,Village Health Team (VHT),Nakyambadde Jane,2025-12-03 05:35:16+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:35:16+00:00,2025-12-03 06:00:54+00:00,2025-12-03 06:01:47+00:00,2025-12-03 06:01:47+00:00,0.402221,33.6612,SURVEILLANCE,2025-11-29T11:11:52.000Z,UG-MEL-004,42,Mayuge,Bukabooli,Mayirinya,Nawandegeyi,MBKND081,True,Busira Health Centre II,1,National Malaria Elimination Division,Uganda,79,motorola moto g play (2021),2025-11-29T11:10:45.000Z,2025,12,2025-12,4,Anopheles gambiae complex,False,True,OK
AAV227,False,7458,https://api.vectorcam.org/specimens/4856/images/7458,f89671a27c5c53a3baee19086e24d2a5,Anopheles gambiae,Female,Gravid,2025-12-03 05:55:34+00:00,2025-12-03 06:11:39+00:00,2025-12-03 15:25:31+00:00,402,cd0f1998-f835-4790-9c37-9a219b828cf2,Village Health Team (VHT),Nakyambadde Jane,2025-12-03 05:35:16+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:35:16+00:00,2025-12-03 06:00:54+00:00,2025-12-03 06:01:47+00:00,2025-12-03 06:01:47+00:00,0.402221,33.6612,SURVEILLANCE,2025-11-29T11:11:52.000Z,UG-MEL-004,42,Mayuge,Bukabooli,Mayirinya,Nawandegeyi,MBKND081,True,Busira Health Centre II,1,National Malaria Elimination Division,Uganda,79,motorola moto g play (2021),2025-11-29T11:10:45.000Z,2025,12,2025-12,4,Anopheles gambiae complex,True,False,OK
AAV226,False,7457,https://api.vectorcam.org/specimens/4855/images/7457,030ffe646a156b62fdf17349fedc904f,Anopheles gambiae,Female,Gravid,2025-12-03 05:54:55+00:00,2025-12-03 06:11:31+00:00,2025-12-03 15:25:20+00:00,402,cd0f1998-f835-4790-9c37-9a219b828cf2,Village Health Team (VHT),Nakyambadde Jane,2025-12-03 05:35:16+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:35:16+00:00,2025-12-03 06:00:54+00:00,2025-12-03 06:01:47+00:00,2025-12-03 06:01:47+00:00,0.402221,33.6612,SURVEILLANCE,2025-11-29T11:11:52.000Z,UG-MEL-004,42,Mayuge,Bukabooli,Mayirinya,Nawandegeyi,MBKND081,True,Busira Health Centre II,1,National Malaria Elimination Division,Uganda,79,motorola moto g play (2021),2025-11-29T11:10:45.000Z,2025,12,2025-12,4,Anopheles gambiae complex,True,False,OK
AAV225,False,7456,https://api.vectorcam.org/specimens/4854/images/7456,c91e987398d6277abeb161c36b100d14,Anopheles gambiae,Female,Fully Fed,2025-12-03 05:53:26+00:00,2025-12-03 06:11:29+00:00,2025-12-03 15:25:11+00:00,402,cd0f1998-f835-4790-9c37-9a219b828cf2,Village Health Team (VHT),Nakyambadde Jane,2025-12-03 05:35:16+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:35:16+00:00,2025-12-03 06:00:54+00:00,2025-12-03 06:01:47+00:00,2025-12-03 06:01:47+00:00,0.402221,33.6612,SURVEILLANCE,2025-11-29T11:11:52.000Z,UG-MEL-004,42,Mayuge,Bukabooli,Mayirinya,Nawandegeyi,MBKND081,True,Busira Health Centre II,1,National Malaria Elimination Division,Uganda,79,motorola moto g play (2021),2025-11-29T11:10:45.000Z,2025,12,2025-12,4,Anopheles gambiae complex,True,False,OK
AAV223,False,7454,https://api.vectorcam.org/specimens/4852/images/7454,43649af1d4f8b58f4f92e5cce1d9f900,Anopheles gambiae,Female,Gravid,2025-12-03 05:52:25+00:00,2025-12-03 06:11:24+00:00,2025-12-03 15:24:40+00:00,402,cd0f1998-f835-4790-9c37-9a219b828cf2,Village Health Team (VHT),Nakyambadde Jane,2025-12-03 05:35:16+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:35:16+00:00,2025-12-03 06:00:54+00:00,2025-12-03 06:01:47+00:00,2025-12-03 06:01:47+00:00,0.402221,33.6612,SURVEILLANCE,2025-11-29T11:11:52.000Z,UG-MEL-004,42,Mayuge,Bukabooli,Mayirinya,Nawandegeyi,MBKND081,True,Busira Health Centre II,1,National Malaria Elimination Division,Uganda,79,motorola moto g play (2021),2025-11-29T11:10:45.000Z,2025,12,2025-12,4,Anopheles gambiae complex,True,False,OK
AAV224,False,7455,https://api.vectorcam.org/specimens/4853/images/7455,4697617f4dc75cc7cea2581e16d480a2,Anopheles gambiae,Female,Gravid,2025-12-03 05:52:59+00:00,2025-12-03 06:11:26+00:00,2025-12-03 15:24:57+00:00,402,cd0f1998-f835-4790-9c37-9a219b828cf2,Village Health Team (VHT),Nakyambadde Jane,2025-12-03 05:35:16+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-12-03 05:35:16+00:00,2025-12-03 06:00:54+00:00,2025-12-03 06:01:47+00:00,2025-12-03 06:01:47+00:00,0.402221,33.6612,SURVEILLANCE,2025-11-29T11:11:52.000Z,UG-MEL-004,42,Mayuge,Bukabooli,Mayirinya,Nawandegeyi,MBKND081,True,Busira Health Centre II,1,National Malaria Elimination Division,Uganda,79,motorola moto g play (2021),2025-11-29T11:10:45.000Z,2025,12,2025-12,4,Anopheles gambiae complex,True,False,OK
